review_text,rating,product_name,raw_category,source,sentiment
"Bought an IPad and didn t like it. Returned it and got the Fire 10.1. This is my third Fire, love it....no.learning curve.",5.0,Unknown Product,Electronics,primary,positive
Originally bought TV Stick and ran into a few issues. Returned for Fire TV and I am not disappointed at all.,4.0,Unknown Product,Back To College,primary,positive
"I like the convenience of my Kindle a lot for reading, and the process for buying books from Amazon is easy and flawless, as well as cheaper than buying physical books. There are a lot of $1.99 specials of very good books. I just wish the Kindle was slightly larger - more the size of a typical paperback book - because when I m reading it feels like I m ""turning"" a page every few seconds.",4.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
I bought this for my great-grandson who is 3 years old. I had purchased one for his 5 year-old sister for Christmas and it became the object of dispute between them because he wants to use it too. They both enjoy it. It is entertaining and educational. Now they each will have their own and the dispute can end.,4.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Tablets,primary,positive
My 5 year daughter really likes this and I can put parental controls on it so I know what she is watching.,4.0,"All - New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid - Proof Case",Fire Tablets,primary,positive
Awesome product. Lightweight and easy to carry. Love it,5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
"Got this to replace my iPhone that my daughter constantly has to have to watch her Elmo videos. This is a durable perfect solution. She understands most of the apps and can navigate to watch whatever she wants. This comes with a warranty that if she does anything to break it, it will be replaced for free. That was the final selling point I needed!",5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Blue Kid - Proof Case",Computers,primary,positive
I really think it s awesome that it controls light thermostat and such I haven t bought any of these items yet but overall it s very helpful it s a nice tool to have at home it s hands-free you can ask questions overall I m very satisfied with it,4.0,Unknown Product,Stereos,primary,positive
Couldn t ask for anything better it s better then apple,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"This was a gift and they love it! Its compact, they can surf the web, play games check emails etc",5.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Blue",Fire Tablets,primary,positive
Half of the batteries received were dead and there is no replace option.,1.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,negative
"I purchased this for my mom and she is totally in love with this reader. This has replaced her older Kindle from about 4-5 years ago and she appreciates the upgrade, especially the built-in backlight.Great product and a must-buy for avid book readers.",5.0,"Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android, Amazon Fire Hd 8 8in Tablet 16gb Black B018szt3bk 6th Gen (2016) Android",Walmart for Business,primary,positive
This perfect for my mom who loves to listen to auto book s.,5.0,"Echo (White), Echo (White)",Electronics Features,primary,positive
"The Echo is absolutely amazing, I have it controlling so many things in my house! And all tied to my iPhone",5.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
Works well. Fairly easy too program for your specific area.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
It s a fine tablet for the price the only problem I have with theach kids mode it s not what I was thought it s going to be I returned it back just be of this reason,4.0,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Fire Tablets,primary,positive
bought for my grandson easy to use for him . durable enough for a four year old,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
My husband wanted this so he bought it. We ve had it for about 2 months now and I don t really see a huge need for it. It was fun at first but I find that nobody really uses it much now. Maybe if I took the time to research I may find it more interesting,4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"When you can get this thing on sale it s an amazing deal. Have all of your Amazon features right in your face. Books, Manga, Gaming, Amazon. It s easy to hold, has amazing battery life and has a pretty decent screen. Sure the Galaxy tablets have better specs, but it s the price and features you get from Amazon that make this device amazing!",5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers",Tablets,primary,positive
"It is amazing that you can get this much tech for such a low price. This thing does everything I need, and it s so much faster than my old Kindle.",5.0,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers",Fire Tablets,primary,positive
A great little tablet for the price. Works well. A gift for my wife to read e-books on but surfs the Internet nicely too.,5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
I absolutely LOVE the Kindle Paperwhite. The battery life is great - reading a half hour to an hour a day it lasts 2-3 weeks. Screen backlight is very easy on the eyes and adjustable in brightness. This is one of my best tech purchases.,5.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,positive
"In my opinion it s very slow for internet use. Good for our 5 yr old to use but we purchased this for her to do online curriculums, which is almost impossible to do with this tablet because of the speed. Our internet connection is great with every other laptop and computer in the house.",3.0,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",Tablets,primary,neutral
Purchased for my son as a Christmas gift and he loves it. Easy to use for a 5 year old,4.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Fire Tablets,primary,positive
"It will not charge in USB on computer, have to take it in.",2.0,Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi - Fi - black,Walmart for Business,primary,negative
I wanted this when I first heard about it. My husband surprised me for my birthday. It was the best gift. Love Love it,5.0,"Kindle Voyage E - reader, 6 High - Resolution Display (300 ppi) with Adaptive Built - in Light, PagePress Sensors, Free 3G + Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
It seems Alexa doesn t really do anything for free. Haha. You have to subscribe to just about everything. I tried it for a couple of days and returned it.,4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
I m super happy and very glad I made this purchase!,4.0,"Fire Tablet, 7 Display, Wi - Fi, 16 GB - Includes Special Offers, Black",Fire Tablets,primary,positive
I have always had great luck with amazon batteries... they last long and work freat... come wonderfully packaged,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
Great.,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
The product worked as expected. has a nice sleek design and does not take up much space,4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"This was advertised as the latest version 8. My ignorance led me to its 79 price. I thought they were all Paperwite - as in just like white paper in a book. Bought it for my wife. I returned mine as a refused shipment and ordered the PaperWhite. It has a backlight, higher resolution, and for 20, worth it. Kindler 1",3.0,"All - New Kindle E - reader - Black, 6"" Glare - Free Touchscreen Display, Wi - Fi - Includes Special Offers",Computers,primary,neutral
This is an incredible product. I would much rather read on this than my iPad!,5.0,"Kindle Voyage E - reader, 6 High - Resolution Display (300 ppi) with Adaptive Built - in Light, PagePress Sensors, Wi - Fi - Includes Special Offers",eBook Readers,primary,positive
"It s fun for the family to use Echo. Alexa has been of help to answer questions that the kids ask, many times related to their homework. Also, works great with 3rd party products, like Nest s. Will keep getting better and better over time, as more content/ data and integration becomes available for Alexa.",4.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"I love this kindle. I ve never had one before but I would definitely recommend one to those that are avid or casual readers. No glare, easy to use, easy to bring anywhere.",5.0,"Fire Tablet, 7 Display, Wi - Fi, 8 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Great batteries!,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
This thing is awesome! I got to replace a Bose docking station I had in the garage and I couldn t be happier with it. In order to get full use of everything it can do I would recommend getting Amazon Prime.,5.0,"Echo (White), Echo (White)",Stereos,primary,positive
This was a gift had no plan to purchase one. But very pleased with the portability and the sound quality,5.0,Unknown Product,Featured Brands,primary,positive
A Christmas gift for my granddaughter. It was a big hit!,5.0,"Fire Kids Edition Tablet, 7 Display, Wi - Fi, 16 GB, Green Kid - Proof Case",Fire Tablets,primary,positive
"The new tablet is great nice upgradesLove how easy it is to use. Easy to get apps, shop and browse the web.",5.0,"Echo (White), Echo (White)",Fire Tablets,primary,positive
I m planning on returning this tablet just as soon as I can!,2.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,negative
This is a great value!,5.0,AmazonBasics AAA Performance Alkaline Batteries (36 Count),AA,primary,positive
I really enjoy my fire stick . Has a lot of movie entertainment for the family.,5.0,Unknown Product,Back To College,primary,positive
"Have been very happy with it. Am using this as the control point for wifi enabled lighting system, sound system tv controls etc",5.0,"Amazon Fire Tv, Amazon Fire Tv",Stereos,primary,positive
"I like my Amazon fire-easy to use - user friendly.I liked the size - 8"" . It has made my life much easier since having hand surgery! Easy to check my email and other uses!",4.0,"All - New Fire HD 8 Tablet, 8 HD Display, Wi - Fi, 16 GB - Includes Special Offers, Magenta",Electronics,primary,positive
Great review about this product. I can t wait to use it. Nice packaging with a quick delivery! I am glad to get this items!,5.0,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,AA,primary,positive
